UniqueID,timestamp_date,timestamp_time,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
ID13226,11/07/2016,13:00:00,1428,21,21,60,27,7,0,0,1
ID13227,11/07/2016,14:00:00,981,19,19,78,23.5,7,0,0,1
ID13228,11/07/2016,15:00:00,1086,18,18,83,20,7,0,0,1
ID13229,11/07/2016,16:00:00,1547,19,19,78,23,2,0,0,1
ID13230,11/07/2016,17:00:00,3617,18,18,78,22,7,0,0,1
ID13231,11/07/2016,18:00:00,3932,18.5,18.5,75.5,21,2,0,0,1
ID13232,11/07/2016,19:00:00,2449,18,18,78,19.5,2,0,0,1
ID13233,11/07/2016,20:00:00,1526,18,18,78,18,2,0,0,1
ID13234,11/07/2016,21:00:00,1115,17.5,17.5,80.5,16,1,0,0,1
ID13235,11/07/2016,22:00:00,712,16.5,16.5,85.5,17,2,0,0,1
ID13236,11/07/2016,23:00:00,389,16,16,83,13,1,0,0,1
ID13237,12/07/2016,00:00:00,212,15.5,15.5,85.5,15,1,0,0,1
ID13238,12/07/2016,01:00:00,131,15.5,15.5,79.5,15,1,0,0,1
ID13239,12/07/2016,02:00:00,95,15,15,82,11,1,0,0,1
ID13240,12/07/2016,03:00:00,54,14.5,14.5,85,12,1,0,0,1
ID13241,12/07/2016,04:00:00,45,14.5,14.5,79.5,11,3,0,0,1
ID13242,12/07/2016,05:00:00,178,14,14,82,12,1,0,0,1
ID13243,12/07/2016,06:00:00,886,14.5,14.5,79.5,15,1,0,0,1
ID13244,12/07/2016,07:00:00,2632,15.5,15.5,74.5,13,2,0,0,1
ID13245,12/07/2016,08:00:00,4926,16.5,16.5,68,15,2,0,0,1
ID13246,12/07/2016,09:00:00,2429,17.5,17.5,64,19,2,0,0,1
ID13247,12/07/2016,10:00:00,1279,18,18,62,19.5,2,0,0,1
ID13248,12/07/2016,11:00:00,1142,19,19,58,18.5,2,0,0,1
ID13249,12/07/2016,12:00:00,692,17,17,68.5,24,7,0,0,1
ID13250,12/07/2016,13:00:00,728,16,16,83,14,3,0,0,1
ID13251,12/07/2016,14:00:00,673,16,16,80,18.5,7,0,0,1
ID13252,12/07/2016,15:00:00,395,16,16,85.5,18,7,0,0,1
ID13253,12/07/2016,16:00:00,864,15,15,88,19,7,0,0,1
ID13254,12/07/2016,17:00:00,3110,15.5,15.5,85.5,13,7,0,0,1
ID13255,12/07/2016,18:00:00,3558,16.5,16.5,80,15,2,0,0,1
ID13256,12/07/2016,19:00:00,2381,16,16,77,17,2,0,0,1
ID13257,12/07/2016,20:00:00,1457,15,15,82,17,2,0,0,1
ID13258,12/07/2016,21:00:00,939,15,15,82,15,7,0,0,1
ID13259,12/07/2016,22:00:00,646,15,15,82,11,7,0,0,1
ID13260,12/07/2016,23:00:00,417,14,14,91,12,7,0,0,1
ID13261,13/07/2016,00:00:00,186,14,14,85,14,7,0,0,1
ID13262,13/07/2016,01:00:00,104,13,13,94,9,7,0,0,1
ID13263,13/07/2016,02:00:00,56,13,13,94,14,7,0,0,1
ID13264,13/07/2016,03:00:00,56,12,12,94,12,7,0,0,1
ID13265,13/07/2016,04:00:00,35,13,13,88,9,7,0,0,1
ID13266,13/07/2016,05:00:00,151,13,13,88,12,7,0,0,1
ID13267,13/07/2016,06:00:00,761,13,13,85,15,1,0,0,1
ID13268,13/07/2016,07:00:00,2489,13.5,13.5,79.5,16,2,0,0,1
ID13269,13/07/2016,08:00:00,4698,14.5,14.5,77,17,2,0,0,1
ID13270,13/07/2016,09:00:00,2399,15.5,15.5,70,17,2,0,0,1
ID13271,13/07/2016,10:00:00,1210,16.5,16.5,61,15,2,0,0,1
ID13272,13/07/2016,11:00:00,1222,17.5,17.5,57.5,18,2,0,0,1
ID13273,13/07/2016,12:00:00,1464,18,18,50.5,16,2,0,0,1
ID13274,13/07/2016,13:00:00,1290,17.5,17.5,60,23.5,7,0,0,1
ID13275,13/07/2016,14:00:00,1346,15.5,15.5,70,16.5,7,0,0,1
ID13276,13/07/2016,15:00:00,1505,17,17,62,15.5,7,0,0,1
ID13277,13/07/2016,16:00:00,1982,19,19,49,15,1,0,0,1
ID13278,13/07/2016,17:00:00,3858,16.5,16.5,64,22,2,0,0,1
ID13279,13/07/2016,18:00:00,4104,17,17,56,16,2,0,0,1
ID13280,13/07/2016,19:00:00,2578,17,17,59,16,1,0,0,1
ID13281,13/07/2016,20:00:00,1582,17,17,57.5,16,1,0,0,1
ID13282,13/07/2016,21:00:00,1165,16.5,16.5,63.5,13,1,0,0,1
ID13283,13/07/2016,22:00:00,865,16,16,63,15,1,0,0,1
ID13284,13/07/2016,23:00:00,585,16,16,63,11,1,0,0,1
ID13285,14/07/2016,00:00:00,306,15,15,68,13,1,0,0,1
ID13286,14/07/2016,01:00:00,196,15,15,65.5,11,1,0,0,1
ID13287,14/07/2016,02:00:00,123,15,15,65.5,13,1,0,0,1
ID13288,14/07/2016,03:00:00,85,14.5,14.5,70,12,1,0,0,1
ID13289,14/07/2016,04:00:00,61,13,13,82,14,7,0,0,1
ID13290,14/07/2016,05:00:00,159,13,13,82,11,1,0,0,1
ID13291,14/07/2016,06:00:00,779,13.5,13.5,79.5,15,1,0,0,1
ID13292,14/07/2016,07:00:00,2472,14.5,14.5,74.5,16,2,0,0,1
ID13293,14/07/2016,08:00:00,4691,15,15,72,17,2,0,0,1
ID13294,14/07/2016,09:00:00,2605,15.5,15.5,65.5,14,2,0,0,1
ID13295,14/07/2016,10:00:00,1328,17,17,59,14,2,0,0,1
ID13296,14/07/2016,11:00:00,1407,18,18,54,17,2,0,0,1
ID13297,14/07/2016,12:00:00,1742,19,19,49,16,2,0,0,1
ID13298,14/07/2016,13:00:00,1702,19,19,49,16,2,0,0,1
ID13299,14/07/2016,14:00:00,1725,20,20,46,15,2,0,0,1
ID13300,14/07/2016,15:00:00,1896,20,20,46,16,2,0,0,1
ID13301,14/07/2016,16:00:00,2506,20,20,47.5,17,1,0,0,1
ID13302,14/07/2016,17:00:00,4051,20,20,44.5,15,1,0,0,1
ID13303,14/07/2016,18:00:00,4190,20.5,20.5,44.5,12,1,0,0,1
ID13304,14/07/2016,19:00:00,2777,20.5,20.5,43,14,1,0,0,1
ID13305,14/07/2016,20:00:00,1952,20,20,46,12,1,0,0,1
ID13306,14/07/2016,21:00:00,1389,19,19,52,8,1,0,0,1
ID13307,14/07/2016,22:00:00,1038,18.5,18.5,56,6,1,0,0,1
ID13308,14/07/2016,23:00:00,743,17.5,17.5,57.5,9,1,0,0,1
ID13309,15/07/2016,00:00:00,438,16,16,68,8,1,0,0,1
ID13310,15/07/2016,01:00:00,213,16,16,72,10,1,0,0,1
ID13311,15/07/2016,02:00:00,135,15,15,77,11,1,0,0,1
ID13312,15/07/2016,03:00:00,94,14,14,82,9,1,0,0,1
ID13313,15/07/2016,04:00:00,74,13.5,13.5,85,11,1,0,0,1
ID13314,15/07/2016,05:00:00,139,13,13,88,13,1,0,0,1
ID13315,15/07/2016,06:00:00,659,13.5,13.5,85,11,1,0,0,1
ID13316,15/07/2016,07:00:00,2118,15,15,74.5,13,1,0,0,1
ID13317,15/07/2016,08:00:00,4150,16,16,68,12,1,0,0,1
ID13318,15/07/2016,09:00:00,2421,17.5,17.5,60,14,1,0,0,1
ID13319,15/07/2016,10:00:00,1371,19,19,52,16,2,0,0,1
ID13320,15/07/2016,11:00:00,1447,20,20,47.5,19.5,2,0,0,1
ID13321,15/07/2016,12:00:00,1790,20,20,47.5,18.5,2,0,0,1
ID13322,15/07/2016,13:00:00,1893,20,20,49.5,22,2,0,0,1
ID13323,15/07/2016,14:00:00,1800,20,20,58,20.5,3,0,0,1
ID13324,15/07/2016,15:00:00,1971,20,20,60,20,3,0,0,1
ID13325,15/07/2016,16:00:00,2484,19,19,64,24,4,0,0,1
ID13326,15/07/2016,17:00:00,3748,19,19,68,23,3,0,0,1
ID13327,15/07/2016,18:00:00,3124,18,18,75.5,22,3,0,0,1
ID13328,15/07/2016,19:00:00,2142,18,18,78,21,3,0,0,1
ID13329,15/07/2016,20:00:00,1480,18,18,78,18.5,4,0,0,1
ID13330,15/07/2016,21:00:00,1058,19,19,75.5,19,4,0,0,1
ID13331,15/07/2016,22:00:00,898,19,19,78,24,4,0,0,1
ID13332,15/07/2016,23:00:00,954,19,19,78,21,4,0,0,1
ID13333,16/07/2016,00:00:00,642,18,18,83,23,4,0,1,1
ID13334,16/07/2016,01:00:00,532,18,18,83,23,4,0,1,1
ID13335,16/07/2016,02:00:00,364,18,18,83,17,4,0,1,1
ID13336,16/07/2016,03:00:00,250,18,18,83,20,4,0,1,1
ID13337,16/07/2016,04:00:00,158,18,18,83,17,3,0,1,1
ID13338,16/07/2016,05:00:00,130,18,18,83,21.5,4,0,1,1
ID13339,16/07/2016,06:00:00,162,18,18,83,20.5,3,0,1,1
ID13340,16/07/2016,07:00:00,313,18,18,83,18.5,3,0,1,1
ID13341,16/07/2016,08:00:00,554,18.5,18.5,80.5,19.5,3,0,1,1
ID13342,16/07/2016,09:00:00,1080,20,20,73,20,3,0,1,1
ID13343,16/07/2016,10:00:00,1657,21,21,73,22,2,0,1,1
ID13344,16/07/2016,11:00:00,2258,23,23,65,19,2,0,1,1
ID13345,16/07/2016,12:00:00,2792,24.5,24.5,59,18.5,2,0,1,1
ID13346,16/07/2016,13:00:00,3322,25.5,26,57.5,21.5,2,0,1,1
ID13347,16/07/2016,14:00:00,3401,25.5,25.5,55.5,20.5,2,0,1,1
ID13348,16/07/2016,15:00:00,3573,26.5,26.5,52.5,21,2,0,1,1
ID13349,16/07/2016,16:00:00,3382,26,26,54,24,2,0,1,1
ID13350,16/07/2016,17:00:00,3279,26,26,54,19,2,0,1,1
ID13351,16/07/2016,18:00:00,2873,25.5,25.5,55.5,25,3,0,1,1
ID13352,16/07/2016,19:00:00,2333,24.5,24.5,59,23,1,0,1,1
ID13353,16/07/2016,20:00:00,1889,24,24,61,21.5,1,0,1,1
ID13354,16/07/2016,21:00:00,1307,22.5,22.5,67,23,1,0,1,1
ID13355,16/07/2016,22:00:00,1110,21.5,21.5,71,19.5,1,0,1,1
ID13356,16/07/2016,23:00:00,988,21,21,75.5,18.5,2,0,1,1
ID13357,17/07/2016,00:00:00,857,20,20,78,18,2,0,1,1
ID13358,17/07/2016,01:00:00,671,20,20,83,14,2,0,1,1
ID13359,17/07/2016,02:00:00,474,20,20,83,17,3,0,1,1
ID13360,17/07/2016,03:00:00,319,20,20,78,15,4,0,1,1
ID13361,17/07/2016,04:00:00,206,19.5,19.5,80.5,17,4,0,1,1
ID13362,17/07/2016,05:00:00,174,19.5,19.5,83,13,3,0,1,1
ID13363,17/07/2016,06:00:00,182,20,20,83,13,4,0,1,1
ID13364,17/07/2016,07:00:00,277,20,20,83,12,3,0,1,1
ID13365,17/07/2016,08:00:00,467,21,21,78,14,3,0,1,1
ID13366,17/07/2016,09:00:00,1002,22.5,22.5,71,13,2,0,1,1
ID13367,17/07/2016,10:00:00,1631,23.5,23.5,67,19,2,0,1,1
ID13368,17/07/2016,11:00:00,2185,23.5,23.5,67,18,2,0,1,1
ID13369,17/07/2016,12:00:00,2800,25,25,61,21,2,0,1,1
ID13370,17/07/2016,13:00:00,2739,25,25,59,19.5,2,0,1,1
ID13371,17/07/2016,14:00:00,3011,26,26.5,55.5,21,2,0,1,1
ID13372,17/07/2016,15:00:00,3262,26.5,26.5,51,21.5,2,0,1,1
ID13373,17/07/2016,16:00:00,3175,27.5,27.5,46.5,27,1,0,1,1
ID13374,17/07/2016,17:00:00,3267,26.5,26.5,52.5,24,2,0,1,1
ID13375,17/07/2016,18:00:00,3068,26,26,52.5,23,2,0,1,1
ID13376,17/07/2016,19:00:00,2599,25.5,25.5,52.5,20,2,0,1,1
ID13377,17/07/2016,20:00:00,2089,25,25,54,19,2,0,1,1
ID13378,17/07/2016,21:00:00,1566,24,24,61,16,2,0,1,1
ID13379,17/07/2016,22:00:00,1050,23,23,65,17.5,1,0,1,1
ID13380,17/07/2016,23:00:00,698,22,22,69,16,1,0,1,1
ID13381,18/07/2016,00:00:00,377,21,21,75.5,13,1,0,0,1
ID13382,18/07/2016,01:00:00,238,20,20,80.5,10,1,0,0,1
ID13383,18/07/2016,02:00:00,158,20,20,75.5,10,1,0,0,1
ID13384,18/07/2016,03:00:00,84,19.5,19.5,75.5,6.5,1,0,0,1
ID13385,18/07/2016,04:00:00,70,18,18,88,7,1,0,0,1
ID13386,18/07/2016,05:00:00,186,18,18,88,3,1,0,0,1
ID13387,18/07/2016,06:00:00,740,19,19,75.5,6.5,1,0,0,1
ID13388,18/07/2016,07:00:00,2448,19.5,19.5,71,6.5,1,0,0,1
ID13389,18/07/2016,08:00:00,4449,21,21,64,6,1,0,0,1
ID13390,18/07/2016,09:00:00,2351,22,22,61,5.5,1,0,0,1
ID13391,18/07/2016,10:00:00,1310,23.5,23.5,55.5,7,1,0,0,1
ID13392,18/07/2016,11:00:00,1326,24.5,24.5,48.5,5,1,0,0,1
ID13393,18/07/2016,12:00:00,1692,26.5,26.5,38,7,1,0,0,1
ID13394,18/07/2016,13:00:00,1794,27.5,27,30,5,1,0,0,1
ID13395,18/07/2016,14:00:00,1801,27.5,27,30,6.5,1,0,0,1
ID13396,18/07/2016,15:00:00,2036,28.5,27.5,28.5,3.5,1,0,0,1
ID13397,18/07/2016,16:00:00,2695,29,28,32,6.5,1,0,0,1
ID13398,18/07/2016,17:00:00,5082,29,28,31,9,1,0,0,1
ID13399,18/07/2016,18:00:00,5112,28,28,42,14,1,0,0,1
ID13400,18/07/2016,19:00:00,3253,27,27.5,50,18.5,1,0,0,1
ID13401,18/07/2016,20:00:00,2361,25.5,26,59.5,17,1,0,0,1
ID13402,18/07/2016,21:00:00,1787,24.5,24.5,63,14,1,0,0,1
ID13403,18/07/2016,22:00:00,1149,23,23,69,6.5,1,0,0,1
ID13404,18/07/2016,23:00:00,696,22,22,73,6,1,0,0,1
ID13405,19/07/2016,00:00:00,425,21.5,21.5,71,6.5,1,0,0,1
ID13406,19/07/2016,01:00:00,276,20,20,75.5,6.5,1,0,0,1
ID13407,19/07/2016,02:00:00,184,19,19,85.5,9,1,0,0,1
ID13408,19/07/2016,03:00:00,115,18.5,18.5,85.5,7,1,0,0,1
ID13409,19/07/2016,04:00:00,74,17,17,88,8,1,0,0,1
ID13410,19/07/2016,05:00:00,189,17,17,88,8,1,0,0,1
ID13411,19/07/2016,06:00:00,914,18.5,18.5,80.5,10,1,0,0,1
ID13412,19/07/2016,07:00:00,2696,20,20,78,11,1,0,0,1
ID13413,19/07/2016,08:00:00,4777,22,22,73.5,12,1,0,0,1
ID13414,19/07/2016,09:00:00,2549,24.5,24.5,65,11,1,0,0,1
ID13415,19/07/2016,10:00:00,1392,28,28.5,51.5,12,1,0,0,1
ID13416,19/07/2016,11:00:00,1398,29.5,29.5,45.5,18,1,0,0,1
ID13417,19/07/2016,12:00:00,1721,30.5,30.5,43,19,1,0,0,1
ID13418,19/07/2016,13:00:00,1855,31,31,40,19,1,0,0,1
ID13419,19/07/2016,14:00:00,1907,32,32,38,18,1,0,0,1
ID13420,19/07/2016,15:00:00,2053,32,32,37,18.5,1,0,0,1
ID13421,19/07/2016,16:00:00,2919,32,32,36,19.5,1,0,0,1
ID13422,19/07/2016,17:00:00,5304,31,30.5,39.5,18,1,0,0,1
ID13423,19/07/2016,18:00:00,5282,28.5,29.5,51,21,1,0,0,1
ID13424,19/07/2016,19:00:00,3443,26.5,27.5,56,20,1,0,0,1
ID13425,19/07/2016,20:00:00,2490,25,25,61,18,1,0,0,1
ID13426,19/07/2016,21:00:00,1855,23.5,23.5,67,18,1,0,0,1
ID13427,19/07/2016,22:00:00,1417,22.5,22.5,71,19.5,1,0,0,1
ID13428,19/07/2016,23:00:00,786,21.5,21.5,75.5,19.5,1,0,0,1
ID13429,20/07/2016,00:00:00,514,21,21,78,17,1,0,0,1
ID13430,20/07/2016,01:00:00,284,21.5,21.5,75.5,12,1,0,0,1
ID13431,20/07/2016,02:00:00,144,21,21,78,13,1,0,0,1
ID13432,20/07/2016,03:00:00,85,21,21,78,15,1,0,0,1
ID13433,20/07/2016,04:00:00,97,22,22,73,10.5,1,0,0,1
ID13434,20/07/2016,05:00:00,204,24,24,59,12,2,0,0,1
ID13435,20/07/2016,06:00:00,878,24.5,24.5,59,8.5,1,0,0,1
ID13436,20/07/2016,07:00:00,2748,25,25,57,13,1,0,0,1
ID13437,20/07/2016,08:00:00,4943,25,25,61,15,1,0,0,1
ID13438,20/07/2016,09:00:00,2526,24,24,69,23,2,0,0,1
ID13439,20/07/2016,10:00:00,1343,24,24,65,23,2,0,0,1
ID13440,20/07/2016,11:00:00,1328,23.5,23.5,67,26,1,0,0,1
ID13441,20/07/2016,12:00:00,1677,25.5,26,61.5,28,1,0,0,1
ID13442,20/07/2016,13:00:00,1831,27,28,56,26,1,0,0,1
ID13443,20/07/2016,14:00:00,1780,28.5,29.5,53,22,1,0,0,1
ID13444,20/07/2016,15:00:00,1922,29.5,30.5,50,21,2,0,0,1
ID13445,20/07/2016,16:00:00,2684,30.5,30.5,43,24,1,0,0,1
ID13446,20/07/2016,17:00:00,5046,30,29.5,39,26,1,0,0,1
ID13447,20/07/2016,18:00:00,4953,29.5,28.5,34,24,1,0,0,1
ID13448,20/07/2016,19:00:00,3261,28.5,28,38.5,22,1,0,0,1
ID13449,20/07/2016,20:00:00,2490,26.5,26.5,46.5,22,1,0,0,1
ID13450,20/07/2016,21:00:00,1839,23.5,23.5,55.5,18.5,1,0,0,1
ID13451,20/07/2016,22:00:00,1267,22.5,22.5,57,15,1,0,0,1
ID13452,20/07/2016,23:00:00,820,21.5,21.5,62.5,20.5,1,0,0,1
ID13453,21/07/2016,00:00:00,385,19.5,19.5,66.5,20.5,1,0,0,1
ID13454,21/07/2016,01:00:00,232,18.5,18.5,68,20,1,0,0,1
ID13455,21/07/2016,02:00:00,141,17.5,17.5,75,19,1,0,0,1
ID13456,21/07/2016,03:00:00,91,16.5,16.5,80,15,1,0,0,1
ID13457,21/07/2016,04:00:00,77,16.5,16.5,80,14,1,0,0,1
ID13458,21/07/2016,05:00:00,171,16,16,83,13,2,0,0,1
ID13459,21/07/2016,06:00:00,831,17,17,77,14,2,0,0,1
ID13460,21/07/2016,07:00:00,2563,18,18,73,12,2,0,0,1
ID13461,21/07/2016,08:00:00,4733,18,18,73,11,2,0,0,1
ID13462,21/07/2016,09:00:00,2528,19,19,70.5,9,2,0,0,1
ID13463,21/07/2016,10:00:00,1315,20.5,20.5,62,8.5,2,0,0,1
ID13464,21/07/2016,11:00:00,1289,21.5,21.5,60.5,10,2,0,0,1
ID13465,21/07/2016,12:00:00,1745,23,23,51.5,5,2,0,0,1
ID13466,21/07/2016,13:00:00,1692,24,24,45.5,8,2,0,0,1
ID13467,21/07/2016,14:00:00,1768,24.5,24.5,43,6.5,2,0,0,1
ID13468,21/07/2016,15:00:00,1887,25,25,42,9,1,0,0,1
ID13469,21/07/2016,16:00:00,2721,25,25,43,9,1,0,0,1
ID13470,21/07/2016,17:00:00,4641,24,24,44,7,1,0,0,1
ID13471,21/07/2016,18:00:00,4478,24,24,44,6.5,1,0,0,1
ID13472,21/07/2016,19:00:00,2798,24,24,44,7,1,0,0,1
ID13473,21/07/2016,20:00:00,1841,24,24,45.5,9,1,0,0,1
ID13474,21/07/2016,21:00:00,1405,22.5,22.5,63,10.5,1,0,0,1
ID13475,21/07/2016,22:00:00,1064,21,21,73,15,1,0,0,1
ID13476,21/07/2016,23:00:00,876,20,20,78,8,3,0,0,1
ID13477,22/07/2016,00:00:00,480,19.5,19.5,78,8,4,0,0,1
ID13478,22/07/2016,01:00:00,218,19,19,83,12,7,0,0,1
ID13479,22/07/2016,02:00:00,173,19,19,83,8.5,7,0,0,1
ID13480,22/07/2016,03:00:00,97,19,19,83,6.5,7,0,0,1
ID13481,22/07/2016,04:00:00,85,19,19,80.5,6,2,0,0,1
ID13482,22/07/2016,05:00:00,162,19,19,78,6.5,3,0,0,1
ID13483,22/07/2016,06:00:00,578,19,19,78,8,2,0,0,1
ID13484,22/07/2016,07:00:00,1729,19,19,78,10,2,0,0,1
ID13485,22/07/2016,08:00:00,3731,19,19,78,8,7,0,0,1
ID13486,22/07/2016,09:00:00,2302,20.5,20.5,71,11,2,0,0,1
ID13487,22/07/2016,10:00:00,1261,21.5,21.5,67,10,2,0,0,1
ID13488,22/07/2016,11:00:00,1380,21.5,21.5,67,8,2,0,0,1
ID13489,22/07/2016,12:00:00,1746,22.5,22.5,59,9,2,0,0,1
ID13490,22/07/2016,13:00:00,1928,24.5,24.5,48.5,5.5,2,0,0,1
ID13491,22/07/2016,14:00:00,1745,23.5,23.5,53.5,10,2,0,0,1
ID13492,22/07/2016,15:00:00,1709,23.5,23.5,55.5,8,2,0,0,1
ID13493,22/07/2016,16:00:00,1943,24,24,54,11,7,0,0,1
ID13494,22/07/2016,17:00:00,3686,23.5,23.5,53.5,12,1,0,0,1
ID13495,22/07/2016,18:00:00,3381,24,24,52,10,1,0,0,1
ID13496,22/07/2016,19:00:00,2363,24,24,50,9,1,0,0,1
ID13497,22/07/2016,20:00:00,1741,23,23,57.5,6.5,1,0,0,1
ID13498,22/07/2016,21:00:00,1393,21,21,64,13,1,0,0,1
ID13499,22/07/2016,22:00:00,1139,19.5,19.5,66,12,1,0,0,1
ID13500,22/07/2016,23:00:00,1026,19,19,68,6,1,0,0,1
ID13501,23/07/2016,00:00:00,779,19,19,75.5,8,1,0,1,1
ID13502,23/07/2016,01:00:00,526,17.5,17.5,85.5,12,1,0,1,1
ID13503,23/07/2016,02:00:00,418,17.5,17.5,85.5,6.5,1,0,1,1
ID13504,23/07/2016,03:00:00,294,17.5,17.5,85.5,6,1,0,1,1
ID13505,23/07/2016,04:00:00,163,17,17,85.5,4,1,0,1,1
ID13506,23/07/2016,05:00:00,114,17,17,85.5,3,1,0,1,1
ID13507,23/07/2016,06:00:00,156,17.5,17.5,85.5,5,1,0,1,1
ID13508,23/07/2016,07:00:00,326,19.5,19.5,75.5,2,1,0,1,1
ID13509,23/07/2016,08:00:00,725,20.5,20.5,71,6,1,0,1,1
ID13510,23/07/2016,09:00:00,1365,22.5,22.5,65,6,1,0,1,1
ID13511,23/07/2016,10:00:00,1890,23.5,23.5,61,6.5,1,0,1,1
ID13512,23/07/2016,11:00:00,2583,25.5,25.5,52.5,9,2,0,1,1
ID13513,23/07/2016,12:00:00,2973,26.5,26.5,48,9,3,0,1,1
ID13514,23/07/2016,13:00:00,3189,26,26,49.5,6.5,2,0,1,1
ID13515,23/07/2016,14:00:00,3344,26,26,49.5,8.5,2,0,1,1
ID13516,23/07/2016,15:00:00,3407,26,26,51,15,1,0,1,1
ID13517,23/07/2016,16:00:00,3451,26,26,54,15,2,0,1,1
ID13518,23/07/2016,17:00:00,3412,27,27,45,13,4,0,1,1
ID13519,23/07/2016,18:00:00,3193,26,26,46.5,19.5,1,0,1,1
ID13520,23/07/2016,19:00:00,2681,25,25,47,19,1,0,1,1
ID13521,23/07/2016,20:00:00,2306,23.5,23.5,50,18,1,0,1,1
ID13522,23/07/2016,21:00:00,1822,22.5,22.5,61,15,1,0,1,1
ID13523,23/07/2016,22:00:00,1260,21.5,21.5,62.5,14,1,0,1,1
ID13524,23/07/2016,23:00:00,1089,20.5,20.5,66.5,13,1,0,1,1
ID13525,24/07/2016,00:00:00,911,19.5,19.5,71,13,1,0,1,1
ID13526,24/07/2016,01:00:00,716,19,19,73,14,1,0,1,1
ID13527,24/07/2016,02:00:00,504,18,18,78,13,1,0,1,1
ID13528,24/07/2016,03:00:00,295,17.5,17.5,77.5,12,1,0,1,1
ID13529,24/07/2016,04:00:00,183,17.5,17.5,75,11,3,0,1,1
ID13530,24/07/2016,05:00:00,150,17,17,77,12,3,0,1,1
ID13531,24/07/2016,06:00:00,195,17.5,17.5,75,11,1,0,1,1
ID13532,24/07/2016,07:00:00,270,18.5,18.5,70.5,9,1,0,1,1
ID13533,24/07/2016,08:00:00,492,20,20,64,15,1,0,1,1
ID13534,24/07/2016,09:00:00,1091,21.5,21.5,64.5,18,2,0,1,1
ID13535,24/07/2016,10:00:00,1816,22.5,22.5,61,19.5,2,0,1,1
ID13536,24/07/2016,11:00:00,2304,22.5,22.5,59,19.5,3,0,1,1
ID13537,24/07/2016,12:00:00,2812,23,23,57,18.5,3,0,1,1
ID13538,24/07/2016,13:00:00,3265,24,24,54,17,2,0,1,1
ID13539,24/07/2016,14:00:00,3463,24,24,54,19,3,0,1,1
ID13540,24/07/2016,15:00:00,3607,24,24,54,21,3,0,1,1
ID13541,24/07/2016,16:00:00,3496,23.5,23.5,57,23,2,0,1,1
ID13542,24/07/2016,17:00:00,3272,23.5,23.5,59,22,2,0,1,1
ID13543,24/07/2016,18:00:00,2957,22.5,22.5,63,21,2,0,1,1
ID13544,24/07/2016,19:00:00,2342,22,22,67,20.5,2,0,1,1
ID13545,24/07/2016,20:00:00,1690,21,21,73,19,3,0,1,1
ID13546,24/07/2016,21:00:00,1240,20,20,78,16,3,0,1,1
ID13547,24/07/2016,22:00:00,883,20,20,78,18,4,0,1,1
ID13548,24/07/2016,23:00:00,599,20,20,80.5,17,4,0,1,1
ID13549,25/07/2016,00:00:00,315,19.5,19.5,85.5,17,7,0,0,1
ID13550,25/07/2016,01:00:00,134,19,19,88,17.5,7,0,0,1
ID13551,25/07/2016,02:00:00,112,18,18,70.5,19.5,3,0,0,1
ID13552,25/07/2016,03:00:00,53,18,18,68,16,3,0,0,1
ID13553,25/07/2016,04:00:00,62,17,17,73,18,1,0,0,1
ID13554,25/07/2016,05:00:00,170,16,16,83,18,1,0,0,1
ID13555,25/07/2016,06:00:00,747,16.5,16.5,80,18.5,2,0,0,1
ID13556,25/07/2016,07:00:00,2317,17,17,77,17,2,0,0,1
ID13557,25/07/2016,08:00:00,4500,18.5,18.5,70.5,17,2,0,0,1
ID13558,25/07/2016,09:00:00,2311,19.5,19.5,66,17,2,0,0,1
ID13559,25/07/2016,10:00:00,1164,20.5,20.5,58.5,16,2,0,0,1
ID13560,25/07/2016,11:00:00,1260,21.5,21.5,51.5,19,2,0,0,1
ID13561,25/07/2016,12:00:00,1593,23,23,44,19.5,2,0,0,1
ID13562,25/07/2016,13:00:00,1753,23.5,23,41.5,21,3,0,0,1
ID13563,25/07/2016,14:00:00,1829,24,23,39,20.5,1,0,0,1
ID13564,25/07/2016,15:00:00,2091,23.5,22.5,38.5,20.5,1,0,0,1
ID13565,25/07/2016,16:00:00,2815,23,22,41,23,1,0,0,1
ID13566,25/07/2016,17:00:00,4825,23,22,41,24,1,0,0,1
ID13567,25/07/2016,18:00:00,4646,23,22,41,19.5,1,0,0,1
ID13568,25/07/2016,19:00:00,3023,22,21,42.5,19.5,1,0,0,1
ID13569,25/07/2016,20:00:00,2102,22,21,45.5,19.5,1,0,0,1
ID13570,25/07/2016,21:00:00,1324,21.5,21,50,13,1,0,0,1
ID13571,25/07/2016,22:00:00,915,21,21,58.5,11,4,0,0,1
ID13572,25/07/2016,23:00:00,516,20,20,60,20.5,4,0,0,1
ID13573,26/07/2016,00:00:00,357,19,19,62,16,4,0,0,1
ID13574,26/07/2016,01:00:00,170,18,18,66,19,2,0,0,1
ID13575,26/07/2016,02:00:00,102,17,17,73,14,1,0,0,1
ID13576,26/07/2016,03:00:00,64,16,16,77,12,1,0,0,1
ID13577,26/07/2016,04:00:00,74,16,16,77,11,1,0,0,1
ID13578,26/07/2016,05:00:00,172,16,16,77,11,1,0,0,1
ID13579,26/07/2016,06:00:00,872,16,16,77,9,1,0,0,1
ID13580,26/07/2016,07:00:00,2690,17,17,73,10,1,0,0,1
